,id,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count,longitude,latitude,place_id,place_full_name,place_name,place_type,place_country_code,place_country,place_contained_within,place_attributes,place_bounding_box,source_url,truncated,entities,extended_entities,handle
1610,761693803120041986,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm",False,,2016-08-05T22:42:08,,,,False,en,5923,20218,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/gr6tGqqmcm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/761693803120041986/photo/1', 'sizes': {'large': {'h': 701, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 701, 'resize': 'fit', 'w': 1024}, 'small': {'h': 466, 'resize': 'fit', 'w': 680}}, 'id_str': '761693796354654208', 'indices': [98, 121], 'id': 761693796354654208, 'url': 'https://t.co/gr6tGqqmcm', 'media_url_https': 'https://pbs.twimg.com/media/CpIUeN9WgAAhN9q.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CpIUeN9WgAAhN9q.jpg'}], 'user_mentions': [{'id_str': '22203756', 'name': 'Mike Pence', 'id': 22203756, 'screen_name': 'mike_pence', 'indices': [37, 48]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [80, 85]}, {'text': 'TrumpTrain', 'indices': [86, 97]}]}","{'media': [{'display_url': 'pic.twitter.com/gr6tGqqmcm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/761693803120041986/photo/1', 'sizes': {'large': {'h': 701, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 701, 'resize': 'fit', 'w': 1024}, 'small': {'h': 466, 'resize': 'fit', 'w': 680}}, 'id_str': '761693796354654208', 'indices': [98, 121], 'id': 761693796354654208, 'url': 'https://t.co/gr6tGqqmcm', 'media_url_https': 'https://pbs.twimg.com/media/CpIUeN9WgAAhN9q.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CpIUeN9WgAAhN9q.jpg'}, {'display_url': 'pic.twitter.com/gr6tGqqmcm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/761693803120041986/photo/1', 'sizes': {'large': {'h': 374, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 374, 'resize': 'fit', 'w': 1024}, 'small': {'h': 248, 'resize': 'fit', 'w': 680}}, 'id_str': '761693796358885376', 'indices': [98, 121], 'id': 761693796358885376, 'url': 'https://t.co/gr6tGqqmcm', 'media_url_https': 'https://pbs.twimg.com/media/CpIUeN-XEAAPV2j.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CpIUeN-XEAAPV2j.jpg'}, {'display_url': 'pic.twitter.com/gr6tGqqmcm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/761693803120041986/photo/1', 'sizes': {'large': {'h': 699, 'resize': 'fit', 'w': 704}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 699, 'resize': 'fit', 'w': 704}, 'small': {'h': 675, 'resize': 'fit', 'w': 680}}, 'id_str': '761693796354711552', 'indices': [98, 121], 'id': 761693796354711552, 'url': 'https://t.co/gr6tGqqmcm', 'media_url_https': 'https://pbs.twimg.com/media/CpIUeN9XYAAJUEe.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CpIUeN9XYAAJUEe.jpg'}, {'display_url': 'pic.twitter.com/gr6tGqqmcm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/761693803120041986/photo/1', 'sizes': {'medium': {'h': 299, 'resize': 'fit', 'w': 1023}, 'small': {'h': 199, 'resize': 'fit', 'w': 680}, 'large': {'h': 299, 'resize': 'fit', 'w': 1023}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '761693796363038720', 'indices': [98, 121], 'id': 761693796363038720, 'url': 'https://t.co/gr6tGqqmcm', 'media_url_https': 'https://pbs.twimg.com/media/CpIUeN_WcAAG-Lv.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CpIUeN_WcAAG-Lv.jpg'}]}",realDonaldTrump
2509,755938539792134144,"Very big of you, @MarcoRubio. #RNCinCLE https://t.co/1aVwsiIRpK",False,,2016-07-21T01:32:47,,,,False,en,2822,6262,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/1aVwsiIRpK', 'expanded_url': 'http://twitter.com/HillaryClinton/status/755938539792134144/photo/1', 'sizes': {'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}, 'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '755937149766205440', 'indices': [40, 63], 'id': 755937149766205440, 'url': 'https://t.co/1aVwsiIRpK', 'media_url_https': 'https://pbs.twimg.com/media/Cn2g1SRWAAAsyAO.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cn2g1SRWAAAsyAO.jpg'}], 'user_mentions': [{'id_str': '15745368', 'name': 'Marco Rubio', 'id': 15745368, 'screen_name': 'marcorubio', 'indices': [17, 28]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'RNCinCLE', 'indices': [30, 39]}]}","{'media': [{'display_url': 'pic.twitter.com/1aVwsiIRpK', 'expanded_url': 'http://twitter.com/HillaryClinton/status/755938539792134144/photo/1', 'sizes': {'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}, 'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '755937149766205440', 'indices': [40, 63], 'id': 755937149766205440, 'url': 'https://t.co/1aVwsiIRpK', 'media_url_https': 'https://pbs.twimg.com/media/Cn2g1SRWAAAsyAO.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cn2g1SRWAAAsyAO.jpg'}]}",HillaryClinton
3832,738414977489481728,"""I think Hillary will go down as one of the finest secretaries of state we've had."" –@POTUS https://t.co/louCjPXhaZ",False,,2016-06-02T17:00:24,,,,False,en,1709,3799,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [85, 91]}], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/d2149949-bb3…', 'expanded_url': 'https://amp.twimg.com/v/d2149949-bb31-4391-99c3-08a2d60f5032', 'indices': [92, 115], 'url': 'https://t.co/louCjPXhaZ'}], 'hashtags': []}",,HillaryClinton
5105,714503667261562880,"A detainee released from Gitmo has killed an American. When will our so-called ""leaders"" ever learn!",False,,2016-03-28T17:25:23,,,,False,en,9287,21227,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
3743,739242726181462016,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain""",False,,2016-06-04T23:49:35,,,,False,en,3124,10283,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'POTUS', 'indices': [29, 35]}, {'text': 'Elkhart', 'indices': [60, 68]}, {'text': 'MakeAmericaGreatAgain', 'indices': [110, 132]}]}",,realDonaldTrump
4619,725814812865892352,Fact: Donald Trump said women should be punished for seeking an abortion. https://t.co/DhqWE2LNEF,False,,2016-04-28T22:31:51,,,,False,en,829,1409,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/1STU8Xs', 'expanded_url': 'http://hrc.io/1STU8Xs', 'indices': [74, 97], 'url': 'https://t.co/DhqWE2LNEF'}], 'hashtags': []}",,HillaryClinton
5974,694984821093830656,"Dr. Ben Carson blasted Ted Cruz for ""deceit and dirty tricks and lies.""",False,,2016-02-03T20:44:28,,,,False,en,3164,9177,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
151,780551112386633728,"Hillary’s set to take the debate stage at 9pm ET.

Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi",False,,2016-09-26T23:34:21,,,,False,en,1231,3435,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/gMJINu5xJi', 'expanded_url': 'https://twitter.com/HillaryClinton/status/780551112386633728/photo/1', 'sizes': {'large': {'h': 1332, 'resize': 'fit', 'w': 2048}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 781, 'resize': 'fit', 'w': 1200}, 'small': {'h': 442, 'resize': 'fit', 'w': 680}}, 'id_str': '780549297179914240', 'indices': [116, 139], 'id': 780549297179914240, 'url': 'https://t.co/gMJINu5xJi', 'media_url_https': 'https://pbs.twimg.com/media/CtURc0QW8AAbPfb.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CtURc0QW8AAbPfb.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2dfbyxW', 'expanded_url': 'http://hrc.io/2dfbyxW', 'indices': [79, 102], 'url': 'https://t.co/DhwVYhlA6K'}], 'hashtags': [{'text': 'DebateNight', 'indices': [103, 115]}]}","{'media': [{'display_url': 'pic.twitter.com/gMJINu5xJi', 'expanded_url': 'https://twitter.com/HillaryClinton/status/780551112386633728/photo/1', 'sizes': {'large': {'h': 1332, 'resize': 'fit', 'w': 2048}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 781, 'resize': 'fit', 'w': 1200}, 'small': {'h': 442, 'resize': 'fit', 'w': 680}}, 'id_str': '780549297179914240', 'indices': [116, 139], 'id': 780549297179914240, 'url': 'https://t.co/gMJINu5xJi', 'media_url_https': 'https://pbs.twimg.com/media/CtURc0QW8AAbPfb.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CtURc0QW8AAbPfb.jpg'}]}",HillaryClinton
4243,732264005239181312,"The American auto industry just had its best year ever. So yes, we can bring American manufacturing back. https://t.co/rf3YV1dEic",False,,2016-05-16T17:38:38,,,,False,en,1913,5039,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/rf3YV1dEic', 'expanded_url': 'http://twitter.com/HillaryClinton/status/732264005239181312/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 400, 'resize': 'fit', 'w': 600}, 'large': {'h': 684, 'resize': 'fit', 'w': 1024}, 'small': {'h': 227, 'resize': 'fit', 'w': 340}}, 'id_str': '732263920203894784', 'indices': [106, 129], 'id': 732263920203894784, 'url': 'https://t.co/rf3YV1dEic', 'media_url_https': 'https://pbs.twimg.com/media/CimGJ92WkAA1yUu.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CimGJ92WkAA1yUu.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/rf3YV1dEic', 'expanded_url': 'http://twitter.com/HillaryClinton/status/732264005239181312/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 400, 'resize': 'fit', 'w': 600}, 'large': {'h': 684, 'resize': 'fit', 'w': 1024}, 'small': {'h': 227, 'resize': 'fit', 'w': 340}}, 'id_str': '732263920203894784', 'indices': [106, 129], 'id': 732263920203894784, 'url': 'https://t.co/rf3YV1dEic', 'media_url_https': 'https://pbs.twimg.com/media/CimGJ92WkAA1yUu.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CimGJ92WkAA1yUu.jpg'}]}",HillaryClinton
1272,766403410090483712,Glad to see that the Justice Department is ending the use of private prisons. This is the right step forward. -H https://t.co/5IxHvGULtR,False,,2016-08-18T22:36:26,,,,True,en,3260,10925,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/mattzap/status…', 'expanded_url': 'https://twitter.com/mattzap/status/766296423650455552', 'indices': [113, 136], 'url': 'https://t.co/5IxHvGULtR'}], 'hashtags': []}",,HillaryClinton
2603,755091783013507072,"Looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife, Melania. Place looks beautiful!",False,,2016-07-18T17:28:04,,,,False,en,6742,29274,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
1477,763519444576370688,"""@DSF2020: Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media.""",False,,2016-08-10T23:36:35,,,,False,en,5903,20877,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '124199238', 'name': 'dena ferreira', 'id': 124199238, 'screen_name': 'DSF2020', 'indices': [1, 9]}], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
3300,745685581028536320,"""As we Methodists like to say: do all the good you can for all the people you can in all the ways you can."" —Hillary",False,,2016-06-22T18:31:11,,,,False,en,1476,4228,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,HillaryClinton
2656,754348235951661056,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6,False,,2016-07-16T16:13:29,,,,False,en,10308,36303,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/RHprMCsGT6', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/754348235951661056/photo/1', 'sizes': {'large': {'h': 1156, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 677, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 384, 'resize': 'fit', 'w': 680}}, 'id_str': '754348227227488256', 'indices': [25, 48], 'id': 754348227227488256, 'url': 'https://t.co/RHprMCsGT6', 'media_url_https': 'https://pbs.twimg.com/media/Cnf7t0jXEAAFq0b.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cnf7t0jXEAAFq0b.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'TrumpPence16', 'indices': [11, 24]}]}","{'media': [{'display_url': 'pic.twitter.com/RHprMCsGT6', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/754348235951661056/photo/1', 'sizes': {'large': {'h': 1156, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 677, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 384, 'resize': 'fit', 'w': 680}}, 'id_str': '754348227227488256', 'indices': [25, 48], 'id': 754348227227488256, 'url': 'https://t.co/RHprMCsGT6', 'media_url_https': 'https://pbs.twimg.com/media/Cnf7t0jXEAAFq0b.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cnf7t0jXEAAFq0b.jpg'}]}",realDonaldTrump
1205,767685048703279104,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",False,,2016-08-22T11:29:13,,,,False,en,7130,22227,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '21619519', 'name': 'Joe Scarborough', 'id': 21619519, 'screen_name': 'JoeNBC', 'indices': [61, 68]}, {'id_str': '18227519', 'name': 'Mika Brzezinski', 'id': 18227519, 'screen_name': 'morningmika', 'indices': [113, 125]}], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
5288,709878592189153280,"Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!",False,,2016-03-15T23:06:59,,,,False,en,5985,21034,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
3977,735587968610631681,"LGBT kids are perfect the way they are. They deserve love—not harmful ""conversion therapy."" Thanks @GovPeterShumlin. https://t.co/gFVgyqxKda",False,,2016-05-25T21:46:52,,,,True,en,1740,3976,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '231854033', 'name': 'Peter Shumlin', 'id': 231854033, 'screen_name': 'GovPeterShumlin', 'indices': [99, 115]}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/GovPeterShumli…', 'expanded_url': 'https://twitter.com/GovPeterShumlin/status/735472788543275008', 'indices': [117, 140], 'url': 'https://t.co/gFVgyqxKda'}], 'hashtags': []}",,HillaryClinton
2660,754337383873703936,Of COURSE @realDonaldTrump – a guy who calls women fat pigs &amp; bimbos – picked a VP who is famous for trying to control women’s bodies.,True,elizabethforma,2016-07-16T15:30:21,,,,False,en,10591,19440,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '357606935', 'name': 'Elizabeth Warren', 'id': 357606935, 'screen_name': 'elizabethforma', 'indices': [3, 18]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [30, 46]}], 'symbols': [], 'urls': [], 'hashtags': []}",,HillaryClinton
1072,769211873283551232,"On #WomensEqualityDay, celebrate your right to vote by making sure you're ready to exercise it: https://t.co/oQJdlV15S2",False,,2016-08-26T16:36:16,HillaryClinton,7.69209001464574e+17,1339835893.0,False,en,1293,2727,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'iwillvote.com', 'expanded_url': 'http://iwillvote.com', 'indices': [96, 119], 'url': 'https://t.co/oQJdlV15S2'}], 'hashtags': [{'text': 'WomensEqualityDay', 'indices': [3, 21]}]}",,HillaryClinton
2500,755954295728541696,"Great job @EricTrump! Proud of you! 
#AmericaFirst #RNCinCLE
https://t.co/EE7C6XKDkt https://t.co/946U6bgREQ",False,,2016-07-21T02:35:23,,,,False,en,12261,40073,,,0eb9676d24b211f1,"Cleveland, OH",Cleveland,city,US,United States,[],{},"BoundingBox(type='Polygon', coordinates=[[[-81.877771, 41.392684], [-81.5331634, 41.392684], [-81.5331634, 41.599195], [-81.877771, 41.599195]]], _api=<tweepy.api.API object at 0x7f013ae30588>)",http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/946U6bgREQ', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/755954295728541696/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '755954286765350922', 'indices': [85, 108], 'id': 755954286765350922, 'url': 'https://t.co/946U6bgREQ', 'media_url_https': 'https://pbs.twimg.com/media/Cn2waykVIAoyKEi.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cn2waykVIAoyKEi.jpg'}], 'user_mentions': [{'id_str': '39349894', 'name': 'Eric Trump', 'id': 39349894, 'screen_name': 'EricTrump', 'indices': [10, 20]}], 'symbols': [], 'urls': [{'display_url': 'instagram.com/p/BIG07aSjE67/', 'expanded_url': 'https://instagram.com/p/BIG07aSjE67/', 'indices': [61, 84], 'url': 'https://t.co/EE7C6XKDkt'}], 'hashtags': [{'text': 'AmericaFirst', 'indices': [37, 50]}, {'text': 'RNCinCLE', 'indices': [51, 60]}]}","{'media': [{'display_url': 'pic.twitter.com/946U6bgREQ', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/755954295728541696/photo/1', 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '755954286765350922', 'indices': [85, 108], 'id': 755954286765350922, 'url': 'https://t.co/946U6bgREQ', 'media_url_https': 'https://pbs.twimg.com/media/Cn2waykVIAoyKEi.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cn2waykVIAoyKEi.jpg'}]}",realDonaldTrump
2006,758497746932342791,“We still have more work to do. More work to do for every American still in need of a good job or a raise.” —@POTUS,False,,2016-07-28T03:02:09,,,,False,en,834,2697,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [109, 115]}], 'symbols': [], 'urls': [], 'hashtags': []}",,HillaryClinton
4919,721695114943442946,Crooked Hillary Clinton is spending a fortune on ads against me. I am the one person she doesn't want to run against. Will be such fun!,False,,2016-04-17T13:41:38,,,,False,en,9315,27900,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
52,780766220618436608,'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm,False,,2016-09-27T13:49:07,,,,False,en,5827,14338,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'bostonherald.com/news/columnist…', 'expanded_url': 'http://www.bostonherald.com/news/columnists/tom_shattuck/2016/09/shattuck_true_blue_collar_billionaire_donald_trump_shows', 'indices': [82, 105], 'url': 'https://t.co/NHO1OicfVm'}], 'hashtags': []}",,realDonaldTrump
2974,750352884106223616,"The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment.",False,,2016-07-05T15:37:23,,,,False,en,22463,56293,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
6141,691686778349187072,Obama's deal vs. Trump's deals- https://t.co/UpQ3LkUUpm,False,,2016-01-25T18:19:13,,,,False,en,1116,3043,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'instagram.com/p/BA-L4iDGhdN/', 'expanded_url': 'https://www.instagram.com/p/BA-L4iDGhdN/', 'indices': [32, 55], 'url': 'https://t.co/UpQ3LkUUpm'}], 'hashtags': []}",,realDonaldTrump
5601,702953023736250369,"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!",False,,2016-02-25T20:27:15,,,,False,en,5084,16075,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
4715,724954532522917888,"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM",False,,2016-04-26T13:33:24,,,,False,en,4225,10347,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [{'id_str': '39344374', 'name': 'Donald Trump Jr.', 'id': 39344374, 'screen_name': 'DonaldJTrumpJr', 'indices': [10, 25]}, {'id_str': '39349894', 'name': 'Eric Trump', 'id': 39349894, 'screen_name': 'EricTrump', 'indices': [32, 42]}], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/516d6731-e8f…', 'expanded_url': 'https://amp.twimg.com/v/516d6731-e8fd-4b0f-a3ac-6ca81569d8e6', 'indices': [56, 79], 'url': 'https://t.co/CMfcrZjHgM'}], 'hashtags': [{'text': 'Trump2016', 'indices': [44, 54]}]}",,realDonaldTrump
3775,738822672444887042,".@maddow: ""She's not caricaturing Donald Trump...she's just quoting him directly, and that's deadly.""
https://t.co/pGzHEat82l",False,,2016-06-03T20:00:26,,,,False,en,3590,6492,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '16129920', 'name': 'Rachel Maddow MSNBC', 'id': 16129920, 'screen_name': 'maddow', 'indices': [1, 8]}], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/0522041d-bde…', 'expanded_url': 'https://amp.twimg.com/v/0522041d-bde3-4390-a43f-68a5cb16391f', 'indices': [102, 125], 'url': 'https://t.co/pGzHEat82l'}], 'hashtags': []}",,HillaryClinton
